word	medial_cap	medial_lower	initial_cap	classification
smallweeds	1	0	0	proper
smallweedy	1	0	0	proper
smallwood	4	0	0	proper
smangle	50	0	0	proper
smaragdov	6	0	0	proper
smart	64	306	7	common
smarted	0	11	0	common
smarten	0	6	0	common
smartened	0	6	1	common
smarter	2	17	1	common
smarterer	0	1	0	common
smartest	0	9	0	common
smarting	0	19	1	common
smartingly	0	2	0	common
smartly	1	69	0	common
smartnames	1	0	1	proper
smartness	0	35	0	common
smartnesses	0	2	0	common
smarts	0	4	0	common
smash	0	48	2	common
smash'emdown	0	1	0	common
smashed	1	66	3	common
smashedout	0	1	0	common
smasher	0	1	0	common
smashes	0	2	0	common
smashing	0	15	0	common
smatch	0	1	0	common
smattering	0	7	0	common
smatterings	0	1	0	common
smauker	32	0	1	proper
smbs	3	1	0	proper
smc	39	0	2	proper
sme	1	0	0	proper
smear	0	49	0	common
smeare	0	1	0	common
smeared	1	45	0	common
smearing	0	13	0	common
smears	0	9	0	common
smeary	0	3	0	common
smeaton	1	0	0	proper
smed	1	0	0	proper
smee	3	0	1	proper
smeer	2	2	0	proper
smeerenberg	2	0	0	proper
smell	2	445	2	common
smelled	0	37	0	common
smellest	0	1	0	common
smelleth	0	1	0	common
smellin	0	1	0	common
smelling	0	116	2	common
smells	3	77	0	common
smels	0	1	0	common
smelt	0	86	0	common
smelted	0	2	0	common
smelter	10	79	0	common
smelters	3	13	0	common
smelting	9	17	0	common
smelts	0	1	0	common
smerdyakov	350	0	34	proper
smerdyastchaya	2	0	0	proper
smf	1	0	0	proper
smg	2	0	0	proper
smi	1	0	0	proper
smif	1	0	0	proper
smiffeld	1	0	0	proper
smifligate	0	1	0	common
smifligation	0	2	0	common
smifser	1	0	0	proper
smiggers	1	0	0	proper
smike	240	0	16	proper
smil	0	1	0	common
smild	0	1	0	common
smile	1	2897	4	common
smiled	1	1229	0	common
smileless	0	1	0	common
smiler	0	2	0	common
smiles	3	280	3	common
smilest	0	1	0	common
smilin	1	3	1	common
smilinest	0	2	0	common
smiling	23	1313	9	common
smilingly	0	61	0	common
smin	1	0	0	proper
smirch	0	1	0	common
smirched	0	3	0	common
smirk	1	9	0	common
smirke	1	0	0	proper
smirked	0	9	0	common
smirking	0	12	0	common
smirks	0	3	0	common
smit	7	0	2	proper
smite	8	131	2	common
smiter	0	1	0	common
smiters	0	1	0	common
smites	0	2	0	common
smitest	0	2	0	common
smiteth	0	13	0	common
smith	355	25	17	proper
smith's	4	0	1	proper
smithcolmer	1	0	0	proper
smithereens	0	3	0	common
smithers	6	1	0	proper
smithfield	18	0	0	proper
smithhughes	3	0	0	proper
smithie	6	0	1	proper
smithies	0	4	0	common
smithkline	4	0	6	proper
smiths	4	10	0	common
smithson	8	0	0	proper
smithsonian	5	0	0	proper
smithtown	1	0	0	proper
smithy	0	2	0	common
smiting	0	42	0	common
smitten	0	120	0	common
smivey	2	0	0	proper
smls	2	0	0	proper
smni	1	0	0	proper
smoak	0	1	0	common
smoake	0	2	0	common
smoaked	0	3	0	common
smoaking	0	5	0	common
smock	0	38	0	common
smockfrock	0	4	0	common
smockfrocks	0	1	0	common
smocks	0	4	0	common
smoerbukk	1	0	0	proper
smog	0	1	0	common
smohain	1	0	0	proper
smoke	5	784	7	common
smoked	0	154	1	common
smokefilled	0	1	0	common
smokehouse	0	2	0	common
smokeless	0	2	0	common
smokelessness	0	1	0	common
smoker	0	15	0	common
smokers	0	7	1	common
smokes	4	21	0	common
smokescreen	0	1	0	common
smokestained	0	1	0	common
smokier	0	2	0	common
smokies	1	0	0	proper
smokin	0	1	0	common
smokiness	0	1	0	common
smoking	1	364	2	common
smokingly	0	1	0	common
smokings	0	1	0	common
smoky	11	45	1	common
smoldered	1	2	0	common
smoldering	1	4	0	common
smolderingly	0	1	0	common
smolders	0	1	0	common
smolensk	1	0	0	proper
smolinski	2	0	1	proper
smollet	7	0	0	proper
smollett	5	0	1	proper
smolnsk	102	0	1	proper
smolyannov	2	0	0	proper
smooching	0	1	0	common
smooth	4	417	0	common
smoothbore	0	1	0	common
smoothe	0	6	0	common
smoothed	0	104	3	common
smoother	0	15	0	common
smoothest	0	5	0	common
smootheth	0	1	0	common
smoothing	0	69	0	common
smoothingly	0	1	0	common
smoothings	0	2	0	common
smoothly	0	91	1	common
smoothness	0	27	0	common
smoothnesse	1	0	0	proper
smooths	0	5	0	common
smorada	1	0	1	proper
smore	0	1	0	common
smorltork	7	0	0	proper
smot	0	1	0	common
smote	2	311	0	common
smotest	0	1	0	common
smother	0	16	0	common
smothered	0	86	0	common
smothering	0	8	0	common
smothers	0	1	0	common
smouch	8	0	1	proper
smoulder	0	5	0	common
smouldered	0	2	0	common
smouldering	0	37	0	common
smoulders	0	2	0	common
smps	1	0	0	proper
sms	1	0	0	proper
smsc	1	0	0	proper
smsi	2	0	0	proper
smu	4	0	1	proper
smu's	2	0	0	proper
smudge	1	1	0	proper
smudged	0	1	0	common
smug	0	7	1	common
smuggle	0	5	0	common
smuggled	2	18	1	common
smuggler	0	20	0	common
smugglers	3	35	0	common
smuggling	0	16	2	common
smugly	0	1	0	common
smugness	0	1	0	common
smurov	48	0	7	proper
smut	4	3	0	proper
smutch	0	2	0	common
smuts	0	1	0	common
smutted	0	1	0	common
smutty	0	5	0	common
smyling	0	1	0	common
smyrna	12	0	0	proper
smythe	5	0	0	proper
sna	2	0	1	proper
snack	0	18	1	common
snacks	0	6	0	common
snaff	0	1	0	common
snaffle	1	1	0	proper
snaffler	1	0	0	proper
snag	0	4	0	common
snags	1	4	0	common
snagsby	358	0	7	proper
snail	0	29	0	common
snail's	0	1	0	common
snailby	1	0	0	proper
snails	0	7	0	common
snaily	1	0	0	proper
snake	6	86	0	common
snaked	0	3	0	common
snakelike	0	1	0	common
snakerail	0	1	0	common
snakes	1	41	4	common
snakestrike	0	1	0	common
snaky	0	15	0	common
snamprogetti	1	0	1	proper
snap	1	81	2	common
snapback	0	1	0	common
snapdragons	0	3	0	common
snape	1	0	0	proper
snapin	0	1	0	common
snapped	0	119	1	common
snapper	0	7	0	common
snapping	0	64	0	common
snappings	0	1	0	common
snappish	0	11	0	common
snappishly	0	11	0	common
snappishness	0	1	0	common
snappy	0	2	0	common
snaps	0	12	0	common
snapshots	0	1	0	common
snapt	0	4	0	common
snare	0	80	0	common
snared	0	13	0	common
snares	1	37	1	common
snaring	0	2	0	common
snarl	0	18	0	common
snarled	0	36	0	common
snarles	2	0	0	proper
snarling	0	18	0	common
snarlingly	0	1	0	common
snarls	0	7	0	common
snat	2	0	0	proper
snatch	0	61	3	common
snatched	2	166	0	common
snatcher	0	1	0	common
snatchers	0	1	0	common
snatches	0	36	0	common
snatching	0	72	3	common
snaw	0	1	0	common
snawley	72	0	2	proper
snazzy	0	1	0	common
snb	1	0	0	proper
snbl	1	0	0	proper
snc	3	0	2	proper
sndcf	2	0	0	proper
sne	3	0	0	proper
snead	2	0	0	proper
sneak	2	25	0	common
sneaked	0	20	0	common
sneaker	0	2	0	common
sneakers	0	3	0	common
sneaking	0	44	1	common
sneakingly	0	2	0	common
sneaks	0	5	0	common
sneaky	0	2	0	common
sneed	1	0	0	proper
sneer	0	94	1	common
sneered	0	47	0	common
sneerers	0	0	1	dual
sneering	0	36	1	common
sneeringly	0	6	0	common
sneers	0	19	0	common
sneeze	0	24	0	common
sneezed	0	18	0	common
sneezer	0	1	0	common
sneezes	8	2	0	proper
sneezing	1	27	0	common
sneezy	0	1	0	common
snegiryov	16	0	6	proper
snegiryovs	1	0	0	proper
snellgrove	2	0	0	proper
snelling	10	0	0	proper
snellville	2	0	0	proper
snet	3	0	1	proper
snetkov	13	0	2	proper
snettisham	1	0	0	proper
snevellicci	143	0	0	proper
snew	0	2	0	common
snewkes	1	0	0	proper
sng	2	0	0	proper
sni	2	0	0	proper
snick	0	1	0	common
snickered	0	3	0	common
snicks	1	0	0	proper
sniff	0	22	0	common
sniffed	0	28	0	common
sniffin	1	0	0	proper
sniffing	0	25	2	common
sniffle	1	0	0	proper
sniffles	0	1	0	common
sniffling	0	3	0	common
sniffs	0	7	0	common
snigger	0	3	0	common
sniggered	0	3	0	common
sniggering	0	5	0	common
sniggle	0	0	1	dual
snigsworth	19	0	0	proper
snigsworthy	7	0	0	proper
snip	0	5	0	common
snipe	2	42	0	common
sniper	0	1	0	common
sniper's	0	1	0	common
snipes	2	2	0	proper
sniping	0	1	0	common
snipped	0	3	0	common
snipping	0	8	0	common
snippy	0	1	0	common
snips	0	1	0	common
snith	1	0	0	proper
snittle	10	0	0	proper
snivel	0	7	0	common
sniveling	0	3	0	common
snivelings	0	1	0	common
sniveller	1	0	0	proper
snivelling	0	10	0	common
snl	1	0	0	proper
snob	3	2	0	proper
snobb	5	0	0	proper
snobbery	0	5	0	common
snobbish	0	7	0	common
snobbishly	0	1	0	common
snobbishness	0	1	0	common
snobclannish	0	1	0	common
snobs	2	6	0	common
snod	0	1	0	common
snodgrass	225	0	6	proper
snodhead	6	0	0	proper
snog	0	1	0	common
snood	0	1	0	common
snoog	0	1	0	common
snook	1	0	0	proper
snooks	2	0	0	proper
snoop	0	1	0	common
snooping	0	1	0	common
snooze	0	9	0	common
snoozed	0	1	0	common
snoozing	0	3	0	common
snoozled	0	1	0	common
snopes	4	0	0	proper
snore	0	23	0	common
snored	0	14	0	common
snorer	0	1	0	common
snores	1	6	1	common
snoring	0	51	0	common
snorkle	0	2	0	common
snort	0	31	0	common
snorted	0	29	0	common
snorting	0	33	0	common
snortings	0	3	0	common
snorts	0	10	0	common
snout	0	10	0	common
snouts	0	1	0	common
snow	29	637	12	common
snow's	3	0	0	proper
snowball	1	6	0	common
snowballs	0	1	0	common
snowbanks	0	1	0	common
snowbound	0	1	0	common
snowcover	0	3	0	common
snowcovered	0	1	0	common
snowdon	1	0	0	proper
snowdrift	0	3	0	common
snowdrop	2	0	0	proper
snowdrops	0	1	0	common
snowed	0	13	0	common
snowfall	0	6	0	common
snowfence	0	1	0	common
snowflakes	0	5	0	common
snowgrass	2	0	0	proper
snowhowdahed	0	1	0	common
snowing	0	12	0	common
snows	1	36	1	common
snowstorm	0	13	0	common
snowstorms	0	2	0	common
snowwhite	0	1	0	common
snowy	0	77	0	common
snp	2	0	0	proper
sns	1	0	0	proper
snsr	2	0	0	proper
snst	1	0	0	proper
snt	1	0	0	proper
snub	0	30	0	common
snubbed	0	23	0	common
snubbin	38	0	0	proper
snubbiness	0	1	0	common
snubbing	0	5	0	common
snubbings	0	1	0	common
snubbins	1	0	0	proper
snubs	0	2	1	common
snuck	0	1	0	common
snuff	2	192	1	common
snuffbox	0	27	0	common
snuffboxes	0	4	0	common
snuffdishes	0	3	0	common
snuffed	0	38	0	common
snuffer	0	2	0	common
snuffers	0	23	0	common
snuffeth	0	1	0	common
snuffey	1	0	0	proper
snuffim	7	0	0	proper
snuffing	0	23	1	common
snuffle	0	4	0	common
snuffled	0	2	0	common
snuffling	0	5	0	common
snuffs	1	2	0	common
snuffy	0	8	0	common
snug	0	134	0	common
snugfitting	0	1	0	common
snugger	0	2	0	common
snuggery	13	6	0	proper
snuggest	0	1	0	common
snuggled	0	6	0	common
snuggling	0	1	0	common
snuggrip	1	0	0	proper
snugly	0	26	0	common
snugness	0	13	0	common
snuphanuph	7	0	0	proper
snw	1	0	0	proper
snya	358	0	90	proper
snyder	21	0	5	proper
snyder's	1	0	0	proper
so	1144	47354	4276	common
so's	0	4	0	common
soa	0	7	0	common
soaf	2	0	0	proper
soak	1	13	2	common
soaked	0	70	0	common
soaking	0	23	1	common
soaks	0	1	0	common
soales	1	0	0	proper
soames	6	0	0	proper
soanen	1	0	0	proper
soap	1	88	1	common
soaped	0	9	0	common
soaping	0	2	0	common
soapings	0	1	0	common
soaps	0	3	0	common
soapstone	0	6	0	common
soapsuds	0	3	0	common
soapy	1	1	0	proper
soar	3	45	0	common
soare	0	1	0	common
soared	0	51	0	common
soares	1	0	1	proper
soaring	1	45	2	common
soaringly	0	1	0	common
soars	4	9	0	common
soart	0	3	0	common
soave	0	1	0	common
sob	1	152	0	common
soba	0	1	1	common
sobakevitch	1	0	0	proper
sobbed	0	175	0	common
sobbing	1	233	2	common
sobbingly	0	1	0	common
sobbings	0	5	0	common
sober	4	217	0	common
sobered	0	21	0	common
soberer	0	3	0	common
soberest	0	3	0	common
sobering	0	9	0	common
soberly	0	27	0	common
soberness	0	5	0	common
sobey	1	0	0	proper
sobeys	3	0	0	proper
sobibor	1	0	0	proper
sobieski	1	0	0	proper
sobol	1	0	0	proper
sobradisa	1	0	0	proper
sobre	0	3	0	common
sobriety	0	20	0	common
sobrino	3	0	0	proper
sobriquet	2	11	0	common
sobs	1	237	0	common
socal	0	1	0	common
socalled	1	31	0	common
socanav	4	0	0	proper
soccer	1	1	1	proper
sochi	2	0	0	proper
socho	1	0	0	proper
sochoh	1	0	0	proper
sociability	1	7	0	common
sociable	0	31	0	common
sociably	0	15	0	common
social	51	864	15	common
socialclass	0	8	0	common
socialclimbing	0	1	0	common
sociale	0	1	0	common
socialeconomic	0	3	0	common
socialism	4	27	2	common
socialist	28	23	1	proper
socialistic	0	6	0	common
socialists	2	11	0	common
socialities	0	3	0	common
sociality	0	4	0	common
socialization	0	4	2	common
socialize	0	1	0	common
socialized	0	3	0	common
socializes	0	1	0	common
socially	0	36	2	common
sociallyoriented	0	1	0	common
socialpoliticaleconomical	0	1	0	common
socialregister	0	1	0	common
socialrole	0	1	0	common
socialwelfare	0	1	0	common
sociedad	2	0	0	proper
sociedade	1	0	0	proper
societa	3	0	0	proper
societal	0	5	0	common
societe	23	0	5	proper
societie	0	1	0	common
societies	10	96	0	common
society	264	1645	30	common
society's	0	3	0	common
socinianism	1	0	0	proper
socinius	1	0	0	proper
socio	0	2	0	common
socioarchaeological	0	1	0	common
socioeconomic	0	6	0	common
sociological	0	11	1	common
sociologically	0	1	0	common
sociologist	0	2	0	common
sociologists	0	1	0	common
sociology	0	18	0	common
sociopolitical	0	1	0	common
sociostructural	0	1	0	common
sock	0	16	0	common
sockdologizing	0	1	0	common
socked	0	2	0	common
sockerfabriks	1	0	0	proper
socket	0	39	0	common
sockets	0	85	0	common
socks	0	34	0	common
socoh	2	0	0	proper
socola	1	0	0	proper
soconoco	1	0	0	proper
socrates	16	0	1	proper
socratic	2	0	0	proper
socs	3	0	0	proper
soctt	1	0	0	proper
sod	1	15	0	common
soda	2	39	4	common
sodaine	1	8	0	common
sodainely	0	1	0	common
sodainly	0	1	0	common
sodbuster	0	2	0	common
sodden	0	28	0	common
soddenly	0	1	0	common
soddies	0	1	0	common
soden	4	0	0	proper
sodering	0	1	0	common
sodi	1	0	0	proper
sodium	0	11	1	common
sodom	59	0	0	proper
sodoma	1	0	0	proper
sodomite	0	1	0	common
sodomites	0	4	0	common
sods	0	4	0	common
soe	0	2	0	common
soekor	1	0	0	proper
soeren	1	0	0	proper
soever	0	24	0	common
sofa	4	696	0	common
sofala	1	0	0	proper
sofar	0	2	0	common
sofas	0	31	0	common
sofia	1	0	0	proper
soft	15	1057	13	common
softdrink	0	1	0	common
softdrinks	0	1	0	common
soften	1	94	0	common
softened	0	291	3	common
softener	0	5	1	common
softeners	0	1	0	common
softening	0	95	0	common
softens	0	13	0	common
softer	0	77	2	common
softest	1	35	0	common
softheaded	0	1	0	common
softheartedness	0	1	0	common
softlooking	0	1	0	common
softly	4	738	16	common
softness	0	111	1	common
softnesses	0	1	0	common
softshell	0	1	0	common
softshoe	0	1	0	common
softspoken	0	1	0	common
software	27	47	4	common
softwood	0	15	0	common
sofy	0	7	0	common
sofya	75	0	7	proper
sog	0	2	0	common
sogecred	1	0	0	proper
sogenal	4	0	4	proper
sogger	0	2	0	common
soggetto	1	0	0	proper
soggy	0	6	0	common
sogo	4	0	0	proper
soh	1	0	1	proper
sohio	1	0	0	proper
sohn	25	0	0	proper
soho	9	0	1	proper
soi	4	1	0	proper
soichi	1	0	0	proper
soie	1	0	0	proper
soight	0	1	0	common
soignee	0	0	1	dual
soignes	4	0	0	proper
soil	3	300	4	common
soilbearing	0	1	0	common
soiled	0	62	0	common
soiling	0	5	0	common
soilremoval	0	1	0	common
soils	0	29	0	common
soir	2	5	0	common
soire	0	2	0	common
soiree	3	10	0	common
soirees	0	6	0	common
soit	0	3	0	common
soizable	0	1	0	common
soize	0	0	1	dual
soizes	3	0	0	proper
sojourn	1	77	0	common
sojourned	1	17	0	common
sojourner	2	11	0	common
sojourners	0	10	0	common
sojourneth	0	15	0	common
sojourning	1	9	0	common
sojournings	0	1	0	common
sokes	0	1	0	common
soklniki	8	0	0	proper
sokol	4	0	0	proper
sokolev	1	0	0	proper
sokolnitz	4	0	0	proper
sokolov	4	0	1	proper
sokolovitch	5	0	1	proper
sokolsky	2	0	0	proper
sokolv	2	0	1	proper
sol	216	2	8	proper
sola	0	2	0	common
solace	1	56	0	common
solaced	1	13	0	common
solaces	0	5	0	common
solacing	0	4	0	common
soladoes	0	1	0	common
solander	4	0	0	proper
solar	7	35	3	common
solarcorpuscularradiation	0	1	0	common
solarelectromagnetic	0	1	0	common
solarradiation	0	1	0	common
solarwind	0	1	0	common
solchaga	1	0	0	proper
sold	58	1006	8	common
soldadoes	0	1	0	common
soldan	1	0	0	proper
solder	0	5	2	common
soldered	0	7	0	common
soldering	0	3	0	common
soldier	40	594	1	common
soldier's	0	1	0	common
soldiering	0	8	0	common
soldierlike	0	1	0	common
soldierly	0	15	0	common
soldiermasters	0	1	0	common
soldiers	19	731	12	common
soldiery	1	6	0	common
soldiours	2	0	0	proper
soldout	0	1	0	common
solds	0	1	0	common
sole	8	330	4	common
solecism	0	4	0	common
solecisms	0	1	0	common
soled	0	2	0	common
soleil	2	1	0	proper
soleless	0	1	0	common
soleley	0	1	0	common
solely	1	175	3	common
solemn	2	629	1	common
solemne	0	3	0	common
solemnest	0	2	0	common
solemnis	1	0	0	proper
solemnised	0	3	0	common
solemnising	0	2	0	common
solemnities	0	8	0	common
solemnity	0	165	0	common
solemnized	0	2	0	common
solemnly	0	289	1	common
solenoid	0	1	0	common
soles	1	57	2	common
solesmes	1	0	0	proper
soley	0	3	0	common
solfa	0	1	0	common
solfeggio	0	1	0	common
soliciation	0	1	0	common
solicit	2	34	0	common
solicitation	0	17	0	common
solicitations	0	14	0	common
solicited	1	43	0	common
solicites	0	1	0	common
soliciting	0	21	1	common
solicitings	0	1	0	common
solicitor	5	106	2	common
solicitors	1	23	0	common
solicitous	0	39	0	common
solicitously	0	5	0	common
solicitousness	0	1	0	common
solicits	0	3	0	common
solicitude	0	119	0	common
solicitudes	0	8	0	common
solid	5	361	8	common
solidarity	2	29	0	common
solider	0	1	0	common
solidfueled	0	1	0	common
solidification	0	2	0	common
solidified	0	3	0	common
solidifies	0	1	0	common
solidify	0	2	0	common
solidifying	0	1	0	common
solidity	0	30	1	common
solidly	0	22	0	common
solidness	0	1	0	common
solids	0	19	0	common
solidstate	0	1	0	common
soliloquies	0	6	0	common
soliloquise	0	2	0	common
soliloquised	0	9	0	common
soliloquising	0	3	0	common
soliloquize	0	2	0	common
soliloquized	0	9	0	common
soliloquizer	0	2	0	common
soliloquizes	0	2	0	common
soliloquizing	0	2	0	common
soliloquy	0	32	0	common
soliman	1	0	0	proper
solipsism	0	1	0	common
solis	1	0	0	proper
solisdan	1	0	0	proper
solita	3	0	0	proper
solitaire	0	1	0	common
solitaries	0	5	0	common
solitarily	0	2	0	common
solitariness	0	2	0	common
solitary	4	527	4	common
solitoode	0	1	0	common
solitron	0	0	1	dual
solitude	5	330	5	common
solitudes	0	34	0	common
solitudinem	1	0	0	proper
soll	0	1	0	common
sollemne	0	1	0	common
solles	0	1	0	common
sollicit	1	0	0	proper
sollicitation	0	2	0	common
sollicitations	0	2	0	common
sollicited	0	2	0	common
solliciter	0	1	0	common
solliciting	0	1	0	common
solly	1	0	1	proper
solmecs	3	0	0	proper
solo	4	11	0	common
soloist	0	9	0	common
soloists	0	5	0	common
soloma	2	0	0	proper
solomecs	1	0	0	proper
solomon	500	0	22	proper
solomon's	1	0	0	proper
solomonic	1	0	0	proper
solon	3	0	0	proper
solos	0	3	0	common
solovieff	2	0	0	proper
soloviev	2	0	0	proper
solovievsedoi	1	0	0	proper
solr	2	0	0	proper
sols	6	1	0	proper
solstice	0	3	0	common
solstices	0	1	0	common
solstitial	1	0	0	proper
solters	1	0	1	proper
solubility	0	1	0	common
soluble	0	12	0	common
solus	3	3	0	proper
solution	8	191	0	common
solutions	7	42	1	common
solutiontype	0	1	0	common
solv	4	1	2	proper
solvable	0	2	0	common
solvating	0	1	0	common
solve	2	114	2	common
solved	1	75	0	common
solvency	0	3	0	common
solvent	2	13	0	common
solvents	0	6	0	common
solves	0	3	0	common
solving	1	22	1	common
solway	1	0	0	proper
soma	0	1	0	common
somalia	1	0	0	proper
somatic	0	2	0	common
somatotropin	0	1	0	common
somay	1	0	0	proper
somb	1	0	0	proper
somber	0	6	0	common
somberly	0	1	0	common
sombre	0	166	0	common
sombrely	0	1	0	common
sombreness	0	3	0	common
sombrero	0	1	0	common
somc	5	0	0	proper
some	247	21897	1369	common
somebody	45	813	94	common
somebody'll	0	0	1	dual
somebody's	1	4	1	common
someday	1	18	4	common
somehow	10	640	61	common
somehows	0	1	0	common
someone	5	554	56	common
someone'll	0	0	1	dual
someone's	0	4	1	common
someplace	0	6	0	common
somerel	1	0	0	proper
somers	68	0	0	proper
somersault	0	6	0	common
somersaulting	0	1	0	common
somersaults	0	6	1	common
somerses	2	0	0	proper
somerset	15	5	2	proper
somersetshire	32	0	0	proper
somerton	1	0	0	proper
somerville	40	0	1	proper
somethin	1	28	0	common
something	81	8087	270	common
somethings	0	2	0	common
somethink	0	7	0	common
sometime	0	46	3	common
sometimes	46	2510	403	common
sometimesnecessary	0	1	0	common
someuer	0	1	0	common
someun	0	1	0	common
someveres	0	2	0	common
someway	0	5	0	common
somewhat	9	1037	12	common
somewhate	0	1	0	common
somewheers	0	1	0	common
somewhen	0	1	0	common
somewhere	16	690	26	common
somewheres	0	21	1	common
somfa	1	0	0	proper
sommat	0	4	0	common
sommelier	0	1	0	common
sommer	1	0	0	proper
sommers	2	0	1	proper
sommes	0	3	0	common
sommit	0	1	0	common
somnambulism	0	5	0	common
somnambulisms	0	2	0	common
somnambulist	0	4	0	common
somnambulistic	0	3	0	common
somnambulists	0	1	0	common
somnauth	5	0	0	proper
somnet	1	0	0	proper
somniferous	0	2	0	common
somnolence	0	4	0	common
somnolency	0	1	0	common
somnolent	0	8	0	common
somnum	0	1	0	common
somphol	0	0	1	dual
sompin	0	1	0	common
somthing	0	3	0	common
somwheres	0	1	0	common
son	503	5505	28	common
son's	0	9	0	common
sonae	1	0	0	proper
sonambula	1	0	0	proper
sonar	0	7	2	common
sonat	3	0	0	proper
sonata	9	5	0	proper
sonatas	3	6	0	common
sonates	0	0	1	dual
sonatrach	2	0	1	proper
sonenberg	1	0	0	proper
sonesta	0	0	1	dual
sonex	2	0	2	proper
song	41	653	13	common
song's	1	1	0	proper
songau	4	0	0	proper
songbag	1	0	0	proper
songbook	0	1	0	common
songe	0	1	0	common
songful	0	1	0	common
songless	0	1	0	common
songs	16	319	8	common
songster	0	4	0	common
songsters	0	3	0	common
songstress	0	1	0	common
songwriting	0	1	0	common
sonia	327	0	75	proper
sonic	0	1	1	common
soninlaw	0	4	0	common
sonnambula	2	0	0	proper
sonnambules	0	1	0	common
sonne	32	3	0	proper
sonnerie	1	0	0	proper
sonnes	6	0	1	proper
sonnet	17	21	2	common
sonneteer	0	1	0	common
sonneteers	0	1	0	common
sonnets	0	22	0	common
sonnies	0	1	0	common
sonnino	2	0	0	proper
sonntag	1	0	0	proper
sonny	1	2	0	common
sonnyboy	0	1	0	common
sono	1	3	0	common
sonoco	1	0	0	proper
sonofabitch	0	6	0	common
sonogram	0	1	0	common
sonoma	1	0	0	proper
sonora	1	0	0	proper
sonorities	0	1	0	common
sonority	0	1	0	common
sonorous	1	52	0	common
sonorously	0	3	0	common
sonorousness	0	2	0	common
sonourous	0	1	0	common
